,text,date_published
889,thinking smiling talking game like know everybody thinks beautiful know suuure ahahaha anyway 3 eu tava pensando enquanto eles sorriam falando de serem game eles sabem que todo mundo acha eles bonitos eles sabem com certeza ahahahaha eles são bonitos mesmo 3,2020-10-13
891,haechan delivering sassiness taeil taking lead jaehyun humble jaemin confident,2020-10-13
893,ultimate bias satu frame,2020-10-13
894,ask main question,2020-10-13
895,jaejaez top bias nct let cryin rn,2020-10-13
896,actor line nct,2020-10-13
899,end every episode haechan okay bye members wait fr haechan yes really go,2020-10-13
900,please sm entertainment make content jaemin jaehyun jaejae makes people boom please waiting moment,2020-10-13
902,sad show hearteu,2020-10-13
904,2jae one join drink americano w 8shots 3x day first,2020-10-13
906,heachan dream member like jaehyun jaemin haechan jisung back traitor,2020-10-13
908,oh misfit ad,2020-10-13
909,jaemin line crossed,2020-10-13
910,actor jung actor na,2020-10-13
911,hope yuta winwin guests sun moon event tomorrow nct member category births october,2020-10-13
914,fun facts jaemin taller jaehyun yall,2020-10-13
918,jaehyun u forgot chenle ur fav dongsaeng,2020-10-13
919,love fact jaehyun seems humble handsomeness make wanna dropkick right knee,2020-10-13
920,one fun ep,2020-10-13
921,wait last episode pretty sure missed members,2020-10-13
922,say last episode sure members done yet,2020-10-13
923,jaemin saying handsome attractive already attractive enough guy,2020-10-13
924,sad last episode,2020-10-13
927,jaejae lowkey roasting almost everything show pffft jaemin looking like still high caffeine tt,2020-10-13
929,whenever see jaejaez remember jaemin kiss jaehyun 24yrs old lmao,2020-10-13
933,forgot sun moon official question goal nct 2020 jaehyun said forgetting something think,2020-10-13
934,sun moon funny miss,2020-10-13
935,remember jaehyun promised jaemin could give kisses turned 24 years old,2020-10-13
937,wonder kind combi johnny yuta winwin jungwoo haha,2020-10-13
938,sm u dare put jaehyun jaemin together,2020-10-13
943,4 20 lol jaehyun sounds confused haechan asked prob bc even younger side 127 never asked question esp since older side 23 members sounds place,2020-10-13
945,thought sun moon guest jaehyun winwin 97즈 aaah noway seriously winwin guest along yuta mean yuwin comeback,2020-10-13
946,jaehyun feel forgetting something yo mc forgot ask main popular question forgot ask nct 2020,2020-10-13
947,bruh video called ugly 2020 different ways,2020-10-13
948,pointless show hahaha,2020-10-13
949,petition sun moon change damn couch lol,2020-10-13
952,jaehyun looks happy lot nct vids lately glad wide grin adn dimply cheeks 0 33 2 33 2 37 2 52 2 55 5 48,2020-10-13
954,jaemin pointless show,2020-10-13
958,aww sad show ended,2020-10-13
961,3 47 ooooo love sassy jaehyun eyebrows raised,2020-10-13
967,whenever taeil comes onto screen end looking taeil moon expressions cute haha,2020-10-13
968,jaejaem brother,2020-10-13
970,even kidding feel like two reason lost piece sanity combination jae jae glowing ethereal aura beauty driving ugly ass absolute crazy much,2020-10-13
971,duo jae heart 3,2020-10-13
975,30 27 anyone want,2020-10-12
978,cant help falling love jaemin oppa hart hart,2020-10-12
979,let us divert attention fact jaehyun ears become colour hair,2020-10-12
981,jaejae actors,2020-10-12
984,taeil tell sit top mic,2020-10-12
985,okay jaemin beautiful person seen,2020-10-12
987,adds adds still nct wait finish instead clicking skip ad lolololol,2020-10-12
994,look like pretty couple u beat,2020-10-12
996,jaemin tried humble kcjskakakskskwfjwkdjskdkskdk boy,2020-10-12
999,love jaehyun holds jaemin shoulder take cares dongsaeng,2020-10-12
1001,jaemin pointless show hahahahahhahahahaha,2020-10-12
1002,jaehyun jaemin together like strawberries cream delicious,2020-10-12
1003,ppalli gaseyo use guests,2020-10-12
1004,forgot two literally biases jaehyun starting become bias wrecker tbh hshdjjjdwwjfhajdns,2020-10-12
1005,jaehyun youre literally genius americano eight extrat shots afhjajdhvkakfjkakfdaagshaghhhhahahjjj,2020-10-12
1006,jaehyun jaemin dad son,2020-10-12
1008,subtle crackhead energy coming video gold,2020-10-12
1010,last episode,2020-10-12
1011,5 48 jeamin pointless show us,2020-10-12
1015,jaejaez americano eight extra shots,2020-10-12
1019,haechan sun taeil moon together shine rule galaxy,2020-10-12
1021,mean getting yuwin trying get hopes hope,2020-10-12
1023,4 44 chenle jisung leave chat,2020-10-12
1025,love jaehyun disgusting,2020-10-12
1031,good wait love,2020-10-12
1034,haechan kaseyo end every episode always cracked inside lol,2020-10-12
1035,jaemin bias wrecked hard im sorry jeno,2020-10-12
1037,say last episode still missing johnny jungwoo yuta winwin like neeeeeeeed,2020-10-12
1040,jaemin really siad pointless show im crying,2020-10-12
1041,nctzens waiting vlive jaejaez americano eight extra shots,2020-10-12
1042,one even comeback schedules stop nct daily posting content,2020-10-12
1043,hello someone explain differences 잘생겼다 매력적 english also first language always thought handsome attractive kinda understand haechan taeil laughed,2020-10-12
1044,shhhh johnny watching jeno screaming cheater,2020-10-12
1045,really nice,2020-10-12
1046,im handsome im attractive lmaoooo jaemin,2020-10-12
1048,pretty boys,2020-10-12
1049,haechan jaemin handsome,2020-10-12
1050,10 43 best,2020-10-12
1052,99 9 fanfics jaemin jaehyun brother seriously thinking possibility true lol,2020-10-12
1053,jaehyun jaemin avoiding questions 6 minutes,2020-10-12
1055,nice,2020-10-12
1056,like ramen fire noodles lmaoo taeils humor underrated,2020-10-12
1057,aww jaehyun putting arm around jaemin cute look like siblings,2020-10-12
1058,feel happy blessed fed nct contents everyday,2020-10-12
1059,love show hope never end,2020-10-12
1060,one even dog jaemin pointless show,2020-10-12
1061,heechan please leave everyone else got leave jaejaez still glued together,2020-10-12
1062,really nice,2020-10-12
1063,handsome attractive haha,2020-10-12
1064,jaemin jaehyun son changing mind,2020-10-12
1065,love,2020-10-12
1066,jaehyun arm around jaemin soft lost uwus,2020-10-12
1068,want clips trying get sofa,2020-10-12
1071,jaehyun way handsome handle anymore,2020-10-12
1072,3 24 jaemin confident comedian,2020-10-12
1073,already knew jaehyun jaemin would together waiting finally lmao,2020-10-12
1075,love jaemin got comfortable people would extra well extra,2020-10-12
1076,haechan asked jaehyun favorite older member 127 hyungs always chose another member baby boy traumatized wanna hear lmao tease love haechan,2020-10-12
1077,jaejae actor line,2020-10-12
1078,handsome r c v e lying telling jaemin handsome,2020-10-12
1079,duo name peach cream change mind,2020-10-12
1080,oh yeah love,2020-10-12
1081,nomin jaeyong know jaejae,2020-10-12
1082,stream make wish,2020-10-12
1086,believe also actors far group,2020-10-12
1088,two really sitting couple,2020-10-12
1089,think wife sitting next,2020-10-12
1091,needs ted talks think point ranking like really really important heart jeong jaehyun 2020,2020-10-12
1093,haechan leave jaemin pointless show,2020-10-12
1094,idk obvious thing jaemin kind way stare people like know pass stare like,2020-10-12
1096,stan nct jaejaez americano eight shot plus,2020-10-12
1098,1 25 jaemin jaemin jaemin jaemin jaemin jaemin,2020-10-12
1105,thought getting 97z,2020-10-12
1107,let special episode sun moon 4 years wanna see jaemin kisses jaehyun front camera,2020-10-12
1108,satisfying part sun moon haechan says leave,2020-10-12
1109,jaejae answer questions haechan answer obvious boring pointless,2020-10-12
1110,jaemin attractive handsome literally handsome guy alive believe got jaejae interactions bias,2020-10-12
1111,handsome attractive oh totally adding rolodex wait jaemin soon grow balls coming 2nd place spot get comfortable,2020-10-12
1112,one literally one even members haechan leave real translation get never show thank lol,2020-10-12
1113,got ass fit bean chair bruh,2020-10-12
1114,1 15 taeil put mic ass hello,2020-10-12
1115,like u hear sound taking pics,2020-10-12
1116,americano eight extra shots cause heart palpitations,2020-10-12
1117,ult bias together crying,2020-10-12
1118,jaehyun feel forgetting something yes hun wrong forgot ask question feel nct 2020 project,2020-10-12
1119,hear jeno shadow boxing back,2020-10-12
1120,ok guys hear jaemin jaehyun baby stop pt 2 idk thinking put two together video taeyong ten ok,2020-10-12
1121,feel get hugged jaehyun like,2020-10-12
1122,jeamin handsome smirk attractive,2020-10-12
1124,feel jaejae short lmao,2020-10-12
1125,want brother like member nct wahhh always adorable jaejae fail focus right sijeuni ｙ,2020-10-12
1126,know handsome humble kings,2020-10-12
1127,know needed see duo bad,2020-10-12
1129,istg sassy love,2020-10-12
1132,hyuck taeil leave jaejaez,2020-10-12
1134,jaemin said awkward anyone lying,2020-10-12
1135,actor line,2020-10-12
1137,put sand pags slip middle sit like married couple,2020-10-12
1138,jaehyun wrapping around jaemin squished together,2020-10-12
1139,love every interview half time talking show set structure sit like etc etc,2020-10-12
1140,shocked saw insta story close sat next like guys happened lord know needed see together looking like god love much,2020-10-12
1141,haechans cheeky boy abrupt humours funny common english getting better though,2020-10-12
1142,loving jaejaez much,2020-10-12
1145,jaejaez hesitating leave mood lol,2020-10-12
1146,look like married couple,2020-10-12
1147,many time watch,2020-10-12
1149,nct actor line,2020-10-12
1150,collision clowns bros,2020-10-12
1151,taeil saying sit mic,2020-10-12
1152,one soul even jaemin jaehyun americano 8 shots plus,2020-10-12
1153,guys uploading videos kill us birthday song audact,2020-10-12
1155,aspects guys game rank handsome among nct members jm jh favorite older younger members istg hyuck runs dispatch speculative questions lmao like wants juice tea gossip scandals two helppppspsp,2020-10-12
1156,love show sun moon heart look sun got reminded sun n look moon remember moon explain love show mc words love much,2020-10-12
1157,jaemin ranks second attractive member also jaemin trying humble,2020-10-12
1160,idk jaehyun humor something,2020-10-12
1161,taeil haechan tell leave jaemin point less show bahah jaemin funny,2020-10-12
1162,way everybody confused tell leave hahahaa love,2020-10-12
1166,putting jaehyun jaem tgt interview like totally visual double kill,2020-10-12
1168,jaemin jaehyun son,2020-10-12
1169,usually watch jyp artists content subtitles quickly actually making emotional lmaoo,2020-10-12
1171,probs put 97 line together wanna bring 97 line group chat members clubbing incident,2020-10-12
1172,haechan comedic genius,2020-10-12
1173,live haechan opening way says welcoooome always brightening day ㅋㅋㅋ,2020-10-12
1174,정재현 씨 please listen love sia get time cover song well,2020-10-12
1175,series mess lol,2020-10-12
1176,haechan every given moment leave,2020-10-12
1177,weird akdnwkfksldnskdniddk love,2020-10-12
1179,jaehyun hand please additional jaehyun feel forgetting something thats feel interview sun moon,2020-10-12
1180,haechan taeil suddenly telling leave jaemin pointless show jaehyun feel like im forgetting sth,2020-10-12
1183,subs ㅠㅠ moved,2020-10-12
1186,5 27 lmaooo realized looking caption sun moon becomes like sm shjshjshshshsh,2020-10-12
1187,taeyong last ep btw congratulations show jaemin pointless show _aaah contrast ults_,2020-10-12
1188,ok today guests one sounds high looks high also way jaejae sitting,2020-10-12
1189,jaemin deadass said pointless show,2020-10-12
1192,jaemin jaehyun trying admit hot 6 mins 12 secs,2020-10-12
1193,lmao jaemin pointless show bdjsjsben,2020-10-12
1195,ok call visual line,2020-10-12
1196,favourite channel watch,2020-10-12
1197,blessed sun moon often,2020-10-12
1199,love haechan responds anything jae jae say obvious boring let move,2020-10-12
1200,0 47 smile guys know gorgeus,2020-10-12
1201,one haechan 가세요,2020-10-12
1203,waiting member poke hole orange thingy couch,2020-10-12
1204,bias 127 dream one frame americano eight shot plus couple,2020-10-12
1205,jaehyun favourite dongseng ummm jaemihaecha chenle dolphin voice hyung jisung eternity later oh really,2020-10-12
1207,flashback time johnny jaehyun asked choose either haechan mark straightly answer mark lmao guess jaehyun brave enough say front haechan face,2020-10-12
1209,one even damn comments taeil tries sit fucking microphone,2020-10-12
1210,drugs something,2020-10-12
1211,two bias 127 dream,2020-10-12
1212,next,2020-10-12
1215,na jaemin handsome,2020-10-12
1216,okay way jaehyun jaemin sat together sjdjsjdjsjs cute,2020-10-12
1218,one jaemin pointless show,2020-10-12
1219,one thinks intro music kinda sounds like iland,2020-10-12
1222,please way haechan kicks guests show gets everytime lol,2020-10-12
1226,yes jaemin attractive certain je ne sais quoi x factor may glad know,2020-10-12
1227,stream mv collect beats stream k platforms,2020-10-12
1229,live haechan abrupt ending members confused,2020-10-12
1230,eight extra shots cause coffee addicts,2020-10-12
1231,jaemin savage guest show pointless show,2020-10-12
1233,leave way interviews ended,2020-10-12
1234,jaejaez like visual duo ㅠㅠ name child jae,2020-10-12
1236,intermezzo watching mv jaejaez visual line actor line everyone love line,2020-10-12
1237,last episode many members didnt see,2020-10-12
1239,love,2020-10-12
1240,haechan fav eldest member nct jaemin jaehyun taeil johnny rip johnny lmfao,2020-10-12
1243,jaehyun jaemin kids children visual would world,2020-10-12
1244,haechan leave jaaemin pointless show hahahahahaha,2020-10-12
1247,really jaemin visual waoow words,2020-10-12
1248,johnny jisung left chat,2020-10-12
1249,still confused wanna jaemin wanna jaehyun,2020-10-12
1255,pointless show na jaemin,2020-10-12
1256,soo americano eight extra shots,2020-10-12
1257,adorable,2020-10-12
1260,actually release variety content day mv drop,2020-10-12
1261,1 haechan witty jaemin said know welcome sun moon haechan speciality show feels new everytime 2 haechan ghaseyo get old last time taeyong like time jaemin surprised sudden ending said pointless show stan mc haechan even though roasts shamelessly,2020-10-12
1263,nct filmed day nctzens crying 6mins coz wait next guest episode,2020-10-12
1264,sooooo love na jaemin omg smile world,2020-10-12
1265,really paired biases expect live,2020-10-12
1266,jaehyun person want hurt anyone cutee,2020-10-12
1271,way sit like got married,2020-10-12
1272,jaemin pointless show hahahahaha na jaemin laughing loud let haechan live peacefully,2020-10-12
1273,like way haechan says welcoooome sooo cute,2020-10-12
1274,sofa feels bit icky na jaemin 2020,2020-10-12
1276,haeil please leave 2jaes yea really pointless show,2020-10-12
1277,feel like forgetting something actually get asked official question goals nct 2020,2020-10-12
1278,sun moon abbreviation sm conclusion haechan taeil owns sm period,2020-10-12
1279,jeno like welcome home cheater,2020-10-12
1281,stay healthy beibb,2020-10-12
1282,watching please str3am make wish plss,2020-10-12
1283,5 49 way jaehyun little laugh omg laugh make literally scream power jaehyun,2020-10-12
1284,omg remember dear j jaemin jeha brother,2020-10-12
1285,jaejae sweet,2020-10-12
1287,jaemin smile literally everything,2020-10-12
1288,ad misfit im complaining,2020-10-12
1289,jaemin pointless show jwhshehhwhs,2020-10-12
1290,id crazy love jaehyun jaemin 127 dream together,2020-10-12
1291,moon really distracted wkwkwk,2020-10-12
1293,leave still funniest thing show,2020-10-12
1294,telling jaehyun jaemin rank one haechan 자신 자신 introduce,2020-10-12
1296,make wish ㅋ ㅋ ㅋ,2020-10-12
1297,taeil try sit mic 1 15,2020-10-12
1301,fourth time jaehyun changed favourite dongsaeng,2020-10-12
1302,bias together crying hahaha,2020-10-12
1304,jaemin chaotic,2020-10-12
1306,always laughing hard hearing haechan taeil said welcome sun moon without,2020-10-12
1307,one old jaehyun video favourite younger member chenle awsaz jaehyun favourite younger member jisung sun moon jaehyun favourite younger member haechan jaemin,2020-10-12
1308,even decide whose interview goes first bcs order find really hilarious haechan tries act like shot day putting taking jacket taeil,2020-10-12
1310,last episode last winwin yuta johnny done yet though right missed episode going skip quite rude since done one almost members,2020-10-12
1311,quote forever define sun moon pointless show na jaemin 2020,2020-10-12
1312,watching classes college life nct,2020-10-12
1313,helplessly jealous jaemin hahacryha imma ship jaejaez tho jaewoo jack rose well,2020-10-12
1314,pointless show lol savage jaemin,2020-10-12
1315,2 bias nct jaemin jaehyun,2020-10-12
1318,surprised jaehyun pull jaemin sit lap,2020-10-12
1319,jaemin really pointless show jaehyun feel like forgot something nctzens still watching pointless show always wait love much hahaha,2020-10-12
1320,love episodes,2020-10-12
1321,haechan 가세요 sends every time lol,2020-10-12
1323,wdym last episode,2020-10-12
1325,fave actors jae jae duo,2020-10-12
1327,sitting like couple doe,2020-10-12
1332,flat ass line sun moon omg,2020-10-12
1333,jaemin jaehyun answering haechan questions haechan boring obvious,2020-10-12
1334,ncity national biases hahahaha,2020-10-12
1335,wth two bias one frame even tho show pointless like jaemin said still love lol,2020-10-12
1338,took forever get rhough video kept pausing every time jaehyun smiled anyone relate,2020-10-12
1340,much visual couch eyes feel blessed,2020-10-12
1341,mean last episode cuz um recall seeing yuta episodes right,2020-10-12
1342,jaejaez combination attractive hahahahahahah,2020-10-12
1343,said sofa feels bit icky hahah,2020-10-12
1344,jeong jaehyun call us americano 8 shots plus yep cause make palpitate xd,2020-10-12
1345,forgot ask official question,2020-10-12
1346,keep staring sun moon lol,2020-10-12
1347,pointless show,2020-10-12
1348,jaehyun americano eight extra shots beb hang johnny lot,2020-10-12
1349,hahhaa love episode get 23 members guests,2020-10-12
1350,wait yuta winwin jungwoo johnny,2020-10-12
1351,taeil makhnae lines favourite hyung see,2020-10-12
1352,know handsome af,2020-10-12
1353,johnny miss himhis part mean,2020-10-12
1354,pointless show,2020-10-12
1355,way jaemin lightens stares jaehyun embraces im cryin,2020-10-12
1357,pointless show jaemin became swag,2020-10-12
1358,jaemin pointless show ㅋㅋㅋㅋㅋ,2020-10-12
1361,one literally one omg yuta winwin still sun moon finally gonna yuwin moment,2020-10-12
1363,laughing hard forgot make boring questions goal comeback feel ot23 funny time jaejae waiting questions instead making name spicy noodles ahsnsvsgddjnsvsjd adore savage taeil haechan two cute little devils,2020-10-12
1365,last awww always wait online class,2020-10-12
1368,jaehyun really important heart sincerity unttractive good heart,2020-10-12
1369,itzz actors teaaam,2020-10-12
1373,relieved stress modules got nct really happy pill proud nct stan,2020-10-12
1374,jae jae,2020-10-12
1375,please leave got real good haha,2020-10-12
1376,haechan taeil acting like one long episode one split multiple parts oscar worthy acting,2020-10-12
1379,jaemin pointless show mean right watching bc nct,2020-10-12
1380,jaemin handsome bruh u even see urself pls check cuz thousands ppl r swooning u jaemin attractive bruh man lie love man,2020-10-12
1381,effortlessly funny love dskgzdkfg,2020-10-12
1383,forgot ask official question hope nct 2020,2020-10-12
1387,sun moon show jaehyun rank urself rank hyungs rank dongsengs jaehyun love everyone matters heart peach really best stay fair love,2020-10-12
1389,nobody gonna comment two actors nct,2020-10-12
1391,funny without even trying,2020-10-12
1392,literally one jaemin handsome attractive czennies yeah right jaemin pointless show czennies,2020-10-12
1393,mark corner dude flirting,2020-10-12
1394,members fit onto orange couch comfortably,2020-10-12
1395,next episode yuta winwin jungwoo bcs one left,2020-10-12
1396,funny soon jaehyun sat thing popped lol aggressive jaehyun,2020-10-12
1397,love jaemin handsome attractive,2020-10-12
1398,two favorite members nct jaehyun,2020-10-12
1399,jaemin looks high lol,2020-10-12
1401,haechan leave jaemin pointless show omg jaemin,2020-10-12
1402,lets go back make wish mv watching,2020-10-12
1403,taeil haechan handsome nct please rank members handsomeness jaehyun honestly think rank 1 jaemin flashback awsaz jisung jaehyun episode jaehyun think jisung handsome nct dream men lie,2020-10-12
1406,jaehyun struggle different bias nct dream every week,2020-10-12
1407,jaehyun jaemin americano eight shot sounds right jaehyun lethal deadly us czennies,2020-10-12
1409,way haechan said jaehyun jaemin,2020-10-12
1410,jaeyong divorced jaemin,2020-10-12
1412,0 45 taeil said soon u see u tell theyre gorgeous mind thinking u tell theyre flat bye,2020-10-12
1414,jaehyun jaemin cute 3 sitting like couple,2020-10-12
1415,love duo one best eps sun moon,2020-10-12
1416,far 2jae members actually listened hyuck get comfortable,2020-10-12
1417,love people wanting leave interview early like taeyong ten refused leave jaejaez americano eight shot plus wanting leave either,2020-10-12
1418,one literally one jung jaehyun bias wrecker,2020-10-12
1419,today episode forget important question hahahaha important line leave ahahaha,2020-10-12
1420,best sun moon interview hope jaemin jaehyun interaction later,2020-10-12
1423,big fan welcome sun moon,2020-10-12
1424,jaemin awaz favourite hyung johnny jaemin sun moon jaehyun taeil,2020-10-12
1425,yess im waiting,2020-10-12
1428,haechan something needs said viewers show jaehyun oh canttnjvnvjnskzjhkgjnsgfdh,2020-10-12
1433,1 33 way jaehyun hand around jaemin arm close cute adorable way arms rocking sofa jaaehyun smiling like proud dad whenever jaemin spoke soft touch writing fan fiction wattpad jaehyun becomes jaemin step dad better start taking screen shots,2020-10-12
1435,ask main question lmao,2020-10-12
1436,jaemin pointless show,2020-10-12
1438,waiting someone actually go sit behind camera tho,2020-10-12
1439,way jaehyun wraps arm nana cute hi jeno see,2020-10-12
1440,0 13 shouted intro tone prouddd,2020-10-12
1441,2jae actors,2020-10-12
1443,wait winwin turn hope paired yuta awesome cause get see interaction yuta taeil,2020-10-12
1444,jaejaez americano eight shot plus,2020-10-12
1445,fat line joke,2020-10-12
1446,jaemin right pointless show sns sun n moon,2020-10-12
1447,americano eight shot plus loved twt,2020-10-12
1449,jaemin honest canttttt,2020-10-12
1451,jaejae americano eight shot아름다운 이름,2020-10-12
1453,jaemin handsome lie please jaemin attractive okay u right,2020-10-12
1454,yuta winwin johnny jungwoo leftt see yuwin,2020-10-12
1461,alternative title nct actor line distressing sun moon 6 minutes,2020-10-12
1463,jaehyun jaemin haechan mean wile chenji look,2020-10-12
1465,mix jaehyun jaemin cute sweet make crazy,2020-10-12
1466,2jae cute together,2020-10-12
1468,ending funny,2020-10-12
1471,love episode ends abruptly lol members always look offended,2020-10-12
1472,group name named jjj jaehyun jaemin jal saeng gyeoss eo 재현 재민 잘 생겼어,2020-10-12
1477,menu americano eight shot plus jaejaez lol drink die,2020-10-12
1478,oml deja vu add oml love thisㅠvㅠ,2020-10-12
1479,lost jaemin got confuse jaehyun said jaeminhzhzhz jaejaez trully comedian,2020-10-12
1480,one literally one even moon pd nim sun point show must feel bit unsure want come back agree jaemin pointless show keep watching per eps,2020-10-12
1481,jeahyun awaz jisung favorite member jaehyun sun oon jaemin favorite member officially know lies jaehyun said jisung youngest favorite member,2020-10-12
1483,okeyy worry nomin shipper worry jaeyongiest okay content nomin jaeyong till jannah,2020-10-12
1487,lmao jaehyun jaemin look like married couple,2020-10-12
1490,jaemin handsome charm jaehyun think ranking important jaejae real handsome man,2020-10-12
1491,tf love 2jae duo different vibe love em,2020-10-12
1492,pointless show hahahaha loving jaejaes,2020-10-12
1496,jaemin already crossed line haechan line cross heck hate mind really,2020-10-12
1498,actor line,2020-10-12
1499,swear haechan savage,2020-10-12
1501,echan nana gelud everytime,2020-10-12
1502,sad terrible background noise effects good episode poor jaehyun,2020-10-12
1503,finally 2 ultimate bias jaemin jaehyun together one frame sitting like couple lol,2020-10-12
1505,face say handsome ass faces,2020-10-12
1506,haechan love,2020-10-12
1507,always hillarious,2020-10-12
1508,imagine many intros take one sitting lmao,2020-10-12
1511,jaejaez breathtaking killer unit tbh pleasure eyes,2020-10-12
1512,louvee dis jaejae 33,2020-10-12
1513,best part show beginning every episode say previous video rly well know bcus r filmed one,2020-10-12
1516,best eps think hehhehehhe,2020-10-12
1517,think like guests straightforward savage,2020-10-12
1518,keep focusing jaehyuns hand jaemins shoulder,2020-10-12
1520,damn visuals seriously though need savage line sun moon,2020-10-12
1521,idont know much replay video see either jaehyun jaemin,2020-10-12
1522,_americano eight shots plus _ hwating,2020-10-12
1524,jaemin jaehyun sitting like couple pls im soft,2020-10-12
1526,face saw jaejae guest,2020-10-12
1527,u bout sleep cuz late favorite youtuber posted new video,2020-10-12
1530,jae jae,2020-10-12
1532,jaehyun jaemin minds sexy tbh,2020-10-12
1533,question jaemin favourite nct hyung jaemin jaehyun taeil johnny wha,2020-10-12
1534,sun moon forgot ask official question goals nct 2020 project jaehyun said feels like something missed,2020-10-12
1535,one literally one jaemin pointless show still jaemin sofa icky,2020-10-12
1537,pointless show na jae min 2020,2020-10-12
1538,episode last im waiting sun moon season 2 member getting interview,2020-10-12
1539,wonder much time take making sun moon show,2020-10-12
1543,kaseyo stuck head,2020-10-12
1544,top jaehyun bottom jaemin uwu,2020-10-12
1545,taeil right needs put light away jaejaez two dazzling eyes hurts,2020-10-12
1546,end,2020-10-12
1547,okay want awsaz make haechan mark controlled jaemin johnny,2020-10-12
1548,think haechan joking told leave severely disappointed saw video ending sun moon guys great hosting show love guys keep great work,2020-10-12
1550,waiting one guests leave tell,2020-10-12
1551,show pointless na jaemin 2020 helpsksjsjs,2020-10-12
1552,ahh already last episode gonna miss sun moon came make wish hahahah,2020-10-12
1553,duo,2020-10-12
1554,jaehyun jaemin sitting like couple taeyong jeno ok done talk bish,2020-10-12
1556,hope got yuta winwin next episod sun moon yuwin moment,2020-10-12
1558,6 minutes 13 seconds jaejae avoiding every question thrown,2020-10-12
1559,_jaemin adorable_ need help,2020-10-12
1560,jaejae americano eight shot plus perfect combination 3,2020-10-12
1566,episode watch end far,2020-10-12
1567,actors kkkk,2020-10-12
1568,love episode im waiting johnny tho,2020-10-12
1569,99 unlikes taeyong jeno,2020-10-12
1570,power double jae combination arghhhhh even say shine much,2020-10-12
1573,question ranking handsomeness nct ranking handsomeness bunch attractive people impossible,2020-10-12
1576,jaehyun hug jaemin tightly close two ㅋㅋㅋwhen jaemin said handsome attractive look haechan face emoticon cute jaehyun good words said ranking important heart important learning something like ㅋㅋㅋㅋㅋ,2020-10-12
1577,one l e r l l n n e haechan every single episode kkaseyo please leave omg cant get savage cuteness overload uwuuuu,2020-10-12
1579,jaehyun right ahahaha forgot ask goal,2020-10-12
1583,sit like couple ahahahaha jaejae couple new couple,2020-10-12
1586,jaehyun really picking favorite dongsaengs like nctzens pick biases,2020-10-12
1587,else hasnt shown yet johnny yuta winwin,2020-10-12
1589,love two together,2020-10-12
1591,episode literally 6 minutes unanswered questions lmao,2020-10-12
1592,jaehyun smile everything,2020-10-12
1595,anyone notice move mean set different previous episodes,2020-10-12
1596,im fallin love jaehyun cute hiks,2020-10-12
1597,yuta winwin jungwoo johnny last four,2020-10-12
1599,always cracks guests start comfortable haechan says okay leave like,2020-10-12
1601,jaemin smile brighter lamp,2020-10-12
1602,forgot main question,2020-10-12
1604,love reactions whenever sun moon tells leave like interview,2020-10-12
1605,cute,2020-10-12
1607,show pointless stan savage guy,2020-10-12
1608,cant wait next show,2020-10-12
1609,jaejae americano eight shot plush,2020-10-12
1610,moon taeil make cannot focus cute,2020-10-12
1611,love show,2020-10-12
1612,sitting like couple cute hahahha,2020-10-12
1617,istg jaehyun changes favorite dream member everytime,2020-10-12
1619,americano 8 shot oh jaehyun,2020-10-12
1620,funny lol every episode sun moon funny,2020-10-12
1624,hahahahhahahahahaha omg show getting fun please sm stop soon,2020-10-12
1627,haechan obvious answers jaemin pointless show hgjfjfkfjjffs,2020-10-12
1631,str34m make wish let reach 10m,2020-10-12
1633,stream make wish everyone,2020-10-12
1636,nct made super happy today album released hours ago got content never happy never expected jaejae brothers would pairing saw thumbnail literally moved hands like mark swatting mosquitos sooo happy nct also tired hahahaha,2020-10-12
1638,ahhhh double j cuteeeeee,2020-10-12
1639,couple waited whole life,2020-10-12
1640,biases jaejaez jaemin show pointless,2020-10-12
1642,love,2020-10-12
1643,four guests left wonder combinations done johnny yuta winwin jungwoo haha,2020-10-12
1645,winwin yuta always watch episose hahaha,2020-10-12
1646,every want hangout bit longger,2020-10-12
1647,waiting behind scenes attempting get sofa,2020-10-12
1648,jaejae nct actor team,2020-10-12
1649,aaaa winwin jaehyun,2020-10-12
1650,lol actually forgot main question tho goal nct 2020 lol,2020-10-12
1653,crossed lines got curious seriously thinking hard thought nvm,2020-10-12
1654,jaemin handsome also jaimin attractive,2020-10-12
1658,miss winwinpart show,2020-10-12
1659,haechan leave every nct member okay jaemin pointless show,2020-10-12
1660,related video mix jaehyun jaemin name still get jaehyun jaemin,2020-10-12
1662,got misfit advertisement sm u see see u,2020-10-12
1663,go stream make wish thanks,2020-10-12
1664,actor line,2020-10-12
1667,forever love confused everyone guests,2020-10-12
1670,wherever whenever come jaemin jaehyun always ur wrecker,2020-10-12
1673,go back past videos count many members already interviewed yes im confused im missing someone,2020-10-12
1674,believe duo jae,2020-10-12
1675,haechan jaemin favorite older nct jaemin like jaehyun taeil johnny,2020-10-12
1677,twon introverts try keep two extroverts,2020-10-12
1680,yeah jaemin right pointless show still keep watching see interactions,2020-10-12
1681,sun moon keep throwing trap questions make sure jaejae say r handsome,2020-10-12
1683,thumbnails got scream jaejae jaejae sit couch feel uncomfortable,2020-10-12
1684,jaejae really said social distancing along video lmao,2020-10-12
1686,jaemin high five ing haechan challenge failed,2020-10-12
1687,alternate title haechan taeil trying make jaejae say word sexy 6minutes straight,2020-10-12
1691,haechan taeil gods work series,2020-10-12
